ranking_posicion,CUENTA_ID,SED_ID,LLAVE_ID,MACRO_GIRO,tipo_predicho,probabilidad_final,posterior_fraude,recupero_p10_kwh,recupero_p10_soles,prioridad,nivel_sospecha,alta_incertidumbre,datos_insuficientes,sin_servicio,caida_pct,factor_uso,desv_sed,anomaly_score,firma_fraude,señal_vecindario,caida_vs_sed,desacople_sed,cons_anual,ratio_meses_activos,POTENCIA_CONTRATADA,meses_cero_finales,meses_activos,kwhd_promedio
14296,SUM_007678,SED_1830,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5844444192468358,0.002531645567879608,3466.295342222323,2312.0189932622898,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9949495169587316,0.3861815846440097,0.6505320307811111,0.6217309878937862,0.0,1.108339676113272,4.0,0.42857142857142855,8.1,0,3,0.018740399385560675
14297,SUM_009041,SED_0974,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.11527532362096135,0.00031237165231505135,3655.1744596348426,2438.00136457644,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9996598219242226,0.32256889318465265,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14298,SUM_008303,SED_0212,LLAVE_16,POT_ALTA,CLANDESTINA,0.5597615979708259,0.002531645567879608,7646.329336274921,5100.101667295373,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9681464021544237,0.425982700839163,0.6043545636813802,0.9551267473747574,0.8294317523041351,1.2782739347142569,15.0,0.4166666666666667,8.1,3,5,0.037200598240557256
14299,SUM_003439,SED_0450,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5439492554401254,0.002531645567879608,3258.630379595785,2173.506463190389,-1.0,SIN SERVICIO,False,False,True,0.5296315882249252,0.00012310697794568764,-0.9827076283290079,0.3627333307163611,0.6043545636813802,0.9013778342585779,0.5329355100044035,0.7358310136611843,18.0,0.75,11.1,0,9,0.049586373527905785
14300,SUM_019327,SED_2195,LLAVE_08,POT_ALTA,CLANDESTINA,0.1150819466932459,0.00031237165231505135,3684.259427528047,2457.4010381612075,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9997392958881528,0.32179538547379083,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,12.0,12,0,0.0
14301,SUM_006913,SED_2089,LLAVE_16,POT_MEDIA,CLANDESTINA,0.5691944714683246,0.002531645567879608,4596.358918870116,3065.7713988863675,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9983512115810156,0.46371419482915766,0.6043545636813802,0.9791284863888703,0.8597246580592327,1.8082246114430605,1.0,0.08333333333333333,5.1,9,1,0.002976190476190476
14302,SUM_013010,SED_0670,LLAVE_05,POT_MUY_ALTA,CLANDESTINA,0.5538194160967209,0.002531645567879608,4647.886742200206,3100.1404570475374,-1.0,SIN SERVICIO,False,False,True,0.9069397746296582,0.0002729857968828556,-0.9444592935337187,0.4022139733427428,0.6043545636813802,0.9296368135910641,0.8235431088289866,0.6885497532049665,60.0,0.8333333333333334,22.1,1,10,0.16565700204813108
14303,SUM_008431,SED_0063,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.11508849602520915,0.00031237165231505135,3655.1744596348426,2438.00136457644,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9993161693195283,0.3218215828016439,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14304,SUM_000036,SED_0063,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.11508849602520915,0.00031237165231505135,3655.1744596348426,2438.00136457644,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9993161693195283,0.3218215828016439,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14305,SUM_016647,SED_0063,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.11508849602520915,0.00031237165231505135,3655.1744596348426,2438.00136457644,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9993161693195283,0.3218215828016439,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14306,SUM_006691,SED_0063,LLAVE_16,POT_ALTA,CLANDESTINA,0.5944008980877004,0.002531645567879608,3894.051111246705,2597.3320912015524,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9871370355649182,0.4260075000074682,0.6505320307811111,0.6403919470269546,0.0,1.6412453335434882,40.0,0.16666666666666666,11.1,0,2,0.01781015988666262
14307,SUM_019084,SED_0063,LLAVE_16,POT_ALTA,CLANDESTINA,0.11508849602520915,0.00031237165231505135,3702.17776214795,2469.352567352683,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9993161693195283,0.3218215828016439,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14308,SUM_004858,SED_0063,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5819093968846316,0.002531645567879608,4807.823044964774,3206.817970991505,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9556417775096333,0.3760414951951931,0.6505320307811111,0.6252223931509597,0.0,1.19517070810641,23.0,0.4166666666666667,11.1,2,5,0.06386725991842788
14309,SUM_004065,SED_0063,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5425455592021751,0.002531645567879608,3273.532773617598,2183.446360002938,-1.0,SIN SERVICIO,False,False,True,0.5494470365517767,0.0005616016461400221,-0.865797729398894,0.3571185457645594,0.6043545636813802,0.848130559828774,0.3642024202024188,0.40266314347548565,70.0,1.0,11.1,0,12,0.1952507305295125
14310,SUM_001458,SED_0063,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5520095350479229,0.002531645567879608,5471.09795546921,3649.2223362979635,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9817394074680797,0.39497444914755114,0.6043545636813802,0.9568423516821618,0.8629961779928448,1.1343949313814443,9.0,0.4166666666666667,11.1,4,5,0.025703382947543124
14311,SUM_018222,SED_0063,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5991729561946828,0.002531645567879608,4083.8188760076755,2723.9071902971195,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.8287071336789881,0.44509573243539785,0.6505320307811111,0.6408735201658751,0.0,1.6471731903445914,131.0,0.16666666666666666,11.1,3,2,0.24949017426770484
14312,SUM_012366,SED_0362,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.1148832583356807,0.00031237165231505135,3310.082404064826,2207.824963511239,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9992409842292262,0.3210006320435301,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,0,0,0.0
14313,SUM_011034,SED_2105,LLAVE_05,POT_ALTA,MANIPULACIÓN,0.5976000887634573,0.002531645567879608,3349.2935509713825,2233.978798497912,-1.0,SIN SERVICIO,False,False,True,-2.0,0.0003978587962962963,-0.8633306645634177,0.4388042627104959,0.6505320307811111,0.28323523510133103,-2.0,1.0682699962248214,118.0,0.5833333333333334,12.0,0,7,0.32330869175627236
14314,SUM_005302,SED_2105,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.5981687448503151,0.002531645567879608,2890.035198112119,1927.6534771407835,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9204896516792876,0.5796112883571198,0.6043545636813802,0.9891345060531067,0.9007195672593769,1.7875572695711603,72.0,0.16666666666666666,3.1,10,2,0.1876736111111111
14315,SUM_014937,SED_0098,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5912300311431782,0.002531645567879608,4107.59252537789,2739.7642144270526,-1.0,SIN SERVICIO,False,False,True,0.0,0.0019603587962962964,-0.7031819060094466,0.4133240322293795,0.6505320307811111,0.6143468664303391,0.0,0.9057127558811003,36.0,1.0,12.0,0,2,0.5645833333333333
14316,SUM_003069,SED_2105,LLAVE_05,POT_BAJA,CLANDESTINA,0.12632129321719596,0.00031237165231505135,3977.57150995356,2653.0401971390247,-1.0,SIN SERVICIO,True,False,True,0.0,0.0,-0.9995785825699076,0.3667527715695911,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,3.1,12,0,0.0
14317,SUM_014080,SED_2105,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.12632129321719596,0.00031237165231505135,3292.751386441669,2196.2651747565933,-1.0,SIN SERVICIO,True,False,True,0.0,0.0,-0.9995785825699076,0.3667527715695911,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,3.1,12,0,0.0
14318,SUM_003633,SED_0063,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.5612165420613712,0.002531645567879608,4009.90439798103,2674.606233453347,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9953159282699696,0.431802477201344,0.6043545636813802,0.9739983947562036,0.8629961779928448,1.6337337285012052,2.0,0.16666666666666666,5.1,5,2,0.005849753694581281
14319,SUM_017920,SED_0670,LLAVE_05,POT_ALTA,MANIPULACIÓN,0.11683510226995675,0.00031237165231505135,3686.173712003408,2458.6778659062734,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.999666736436011,0.32880800778063424,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,12.1,12,0,0.0
14320,SUM_017410,SED_0450,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.5534674156641365,0.002531645567879608,8434.320390761417,5625.691700637865,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9573317402406982,0.40080597161240517,0.6043545636813802,0.9669620761153099,0.8799767377323264,1.2703876965448628,45.0,0.3333333333333333,5.1,8,4,0.12381992447516639
14321,SUM_001533,SED_0063,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5626562411620359,0.002531645567879608,3462.017192714353,2309.1654675404734,-1.0,SIN SERVICIO,False,False,True,0.7327586206896551,0.0,-0.9604592721069511,0.43756127360400304,0.6043545636813802,0.3394020466858404,-0.7792452013175003,1.493853937945149,21.0,0.25,11.1,0,3,0.05682239525398591
14322,SUM_018489,SED_0063,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.11498923911763845,0.00031237165231505135,3655.1744596348426,2438.00136457644,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9993161693195283,0.32142455517136104,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14323,SUM_001220,SED_0063,LLAVE_08,POT_ALTA,CLANDESTINA,0.5996374910700407,0.002531645567879608,3676.1796902926335,2452.0118534251865,-1.0,SIN SERVICIO,False,False,True,-2.0,0.00024866456318069224,-0.9437478708334278,0.4469538719368296,0.6505320307811111,0.26744364925423053,-2.0,0.7066360419845922,30.0,0.8333333333333334,11.1,0,10,0.08126031790172501
14324,SUM_015150,SED_0063,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.11508849602520915,0.00031237165231505135,3526.21254485832,2351.9837674204996,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9993161693195283,0.3218215828016439,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14325,SUM_014533,SED_0063,LLAVE_08,POT_ALTA,CLANDESTINA,0.11498923911763845,0.00031237165231505135,3716.8983247517053,2479.1711826093874,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9993161693195283,0.32142455517136104,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14326,SUM_014897,SED_0063,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.538748265408865,0.002531645567879608,3480.7583907749163,2321.6658466468693,-1.0,SIN SERVICIO,False,False,True,0.1733662663050497,0.0004843553230650005,-0.878927420785302,0.34192937059131945,0.6043545636813802,0.7412614540833389,0.08187118307779734,0.681821574400932,64.0,0.9166666666666666,11.1,0,11,0.17605052240584776
14327,SUM_007082,SED_2170,LLAVE_10,POT_BAJA,MANIPULACIÓN,0.62088429457331,0.002531645567879608,3137.1326663802956,2092.4674884756573,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9988992042803622,0.5319410859499063,0.6505320307811111,0.6497525249147214,0.0,1.8333903956030528,1.0,0.08333333333333333,3.1,3,1,0.002777777777777778
14328,SUM_006083,SED_2170,LLAVE_10,POT_BAJA,MANIPULACIÓN,0.5800837748441333,0.002531645567879608,3561.244548412873,2375.3501137913863,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9965493082944177,0.5072714083323927,0.6043545636813802,0.9851013310146479,0.905964595400658,1.6379635827517116,4.0,0.16666666666666666,3.1,7,2,0.010842293906810034
14329,SUM_016947,SED_2105,LLAVE_05,POT_BAJA,CLANDESTINA,0.12632129321719596,0.00031237165231505135,4015.8728310931147,2678.5871783391076,-1.0,SIN SERVICIO,True,False,True,0.0,0.0,-0.9995785825699076,0.3667527715695911,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,3.1,12,0,0.0
14330,SUM_004675,SED_1830,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5732207599844255,0.002531645567879608,3794.916043499159,2531.209001013939,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9595419831155197,0.3412869475943684,0.6505320307811111,0.6250016721289545,0.0,1.1890758916441158,58.0,0.4166666666666667,12.0,2,5,0.15713485663082438
14331,SUM_018884,SED_0670,LLAVE_05,POT_ALTA,CLANDESTINA,0.11683510226995675,0.00031237165231505135,4216.017893734999,2812.083935121245,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.999666736436011,0.32880800778063424,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,8.1,12,0,0.0
14332,SUM_003994,SED_2470,LLAVE_08,POT_ALTA,CLANDESTINA,0.5705213055084994,0.002531645567879608,4504.010149922435,3004.1747699982643,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9926673125388235,0.46902153098985705,0.6043545636813802,0.9771654069961875,0.8751253778208749,1.639477081984065,7.0,0.16666666666666666,11.1,9,2,0.020089285714285716
14333,SUM_005070,SED_0063,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5398908399275215,0.002531645567879608,4122.058464620568,2749.412995901919,-1.0,SIN SERVICIO,False,False,True,0.20108695652173902,0.00011200716845878136,-0.8928481426716534,0.3464996686659455,0.6043545636813802,0.8092702829242191,0.1482847601760317,1.0979447476014397,56.0,0.5,12.0,1,6,0.1556935505941346
14334,SUM_012386,SED_0063,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5915629704587425,0.002531645567879608,3622.613355526876,2416.2831081364266,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9533300932188972,0.41465578949163673,0.6505320307811111,0.6359574610393952,0.0,1.496753945695188,24.0,0.25,11.1,0,3,0.06724775213199852
14335,SUM_010187,SED_0090,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.6168566945636852,0.002531645567879608,2991.3163458833797,1995.2080027042143,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.8293256155630773,0.5158306859114073,0.6505320307811111,0.6416159454217109,0.0,1.6599805162751933,245.0,0.16666666666666666,5.1,0,2,0.6623099740452355
14336,SUM_006872,SED_0670,LLAVE_05,POT_ALTA,CLANDESTINA,0.11683510226995675,0.00031237165231505135,4216.017893734999,2812.083935121245,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.999666736436011,0.32880800778063424,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,8.1,12,0,0.0
14337,SUM_019477,SED_0539,LLAVE_16,POT_ALTA,CLANDESTINA,0.353438357899501,0.0013408249707135584,3936.917234261173,2625.9237952522026,-1.0,SIN SERVICIO,False,False,True,0.0,0.0011227745602745602,-0.009949987399177393,0.31883116095312186,0.36497409021496074,0.6320446792856664,0.0,1.3968310664108807,34.0,1.0,11.1,0,4,0.2924107142857143
14338,SUM_000471,SED_0670,LLAVE_13,POT_ALTA,MANIPULACIÓN,0.11759034552145786,0.00031237165231505135,3820.5225466089796,2548.2885385881896,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.999666736436011,0.3318289807866387,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,12.0,12,0,0.0
14339,SUM_002620,SED_0742,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.1188713619207395,0.00031237165231505135,3176.9873814810517,2119.0505834478618,-1.0,SIN SERVICIO,False,False,True,-0.21106712709508962,0.001659365458648613,-0.9174882236057987,0.3369530463837652,0.04617746709973091,0.2521904889305063,-0.36813063937143337,0.1687436444699719,115.0,1.0,8.1,0,12,0.31395609318996415
14340,SUM_009471,SED_0035,LLAVE_16,POT_ALTA,CLANDESTINA,0.5983694866508681,0.002531645567879608,4380.542829806907,2921.8220674812073,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9208395678903409,0.5804142555593318,0.6043545636813802,0.9812186475821014,0.8735865073356548,1.785086719900228,38.0,0.08333333333333333,12.0,11,1,0.09895833333333333
14341,SUM_006483,SED_1206,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.1150819466932459,0.00031237165231505135,3552.22579937749,2369.3346081847862,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9996968515860565,0.32179538547379083,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,8.1,12,0,0.0
14342,SUM_005564,SED_1777,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5802548164865747,0.002531645567879608,3547.2809336613523,2366.036382752122,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9850526927330676,0.36942317360296567,0.6505320307811111,0.28335562838606115,-2.0,1.0719799277491364,16.0,0.45454545454545453,11.1,0,5,0.04711632453567938
14343,SUM_012564,SED_0933,LLAVE_08,POT_ALTA,CLANDESTINA,0.6133467855634764,0.002531645567879608,4449.944903841882,2968.113250862535,-1.0,SIN SERVICIO,False,False,True,-2.0,0.00012108883076625012,-0.9788996175225945,0.5017910499105722,0.6505320307811111,0.2825329409404053,-2.0,1.047014643831366,24.0,0.75,11.1,1,9,0.06900877518230132
14344,SUM_008642,SED_0063,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.11498923911763845,0.00031237165231505135,3655.1744596348426,2438.00136457644,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9993161693195283,0.32142455517136104,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14345,SUM_005485,SED_0063,LLAVE_08,POT_ALTA,CLANDESTINA,0.11498923911763845,0.00031237165231505135,4275.5282296531905,2851.777329178678,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9993161693195283,0.32142455517136104,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14346,SUM_015317,SED_0063,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.11466018902893621,0.00031237165231505135,3594.1599839704027,2397.3047093082587,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9993161693195283,0.32010835481655214,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,12,0,0.0
14347,SUM_002909,SED_0063,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.6037167149524039,0.002531645567879608,3141.318788254973,2095.259631766067,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9975353602557993,0.46327076746628215,0.6505320307811111,0.646792856665106,0.0,1.8010015814823754,1.0,0.08333333333333333,11.1,1,1,0.0026041666666666665
14348,SUM_019220,SED_0063,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.11498923911763845,0.00031237165231505135,3655.1744596348426,2438.00136457644,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9993161693195283,0.32142455517136104,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14349,SUM_007656,SED_0063,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.11508849602520915,0.00031237165231505135,3655.1744596348426,2438.00136457644,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9993161693195283,0.3218215828016439,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14350,SUM_013612,SED_0063,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.6130608519887872,0.002531645567879608,4231.985331096209,2822.7342158411716,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9478450428323951,0.5006473156118154,0.6505320307811111,0.6465721356431007,0.0,1.8005855848465704,28.0,0.08333333333333333,12.0,6,1,0.07526881720430108
14351,SUM_008126,SED_2413,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5891293096249183,0.002531645567879608,4286.719024717739,2859.2415894867318,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9947794506254597,0.4049211461563396,0.6505320307811111,0.4126680489599358,-0.23687746323700262,1.4295141086438354,3.0,0.25,11.1,2,3,0.00798611111111111
14352,SUM_018695,SED_0524,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.11508849602520915,0.00031237165231505135,3744.8949935213773,2497.844960678759,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9993876126705923,0.3218215828016439,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,12.0,12,0,0.0
14353,SUM_012530,SED_2789,LLAVE_08,POT_ALTA,CLANDESTINA,0.6046496189065252,0.002531645567879608,3624.2867391562786,2417.399255017238,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.4348901777903163,0.6055347845819602,0.6043545636813802,0.9932579760551133,0.9009428470155697,1.8241139709524905,955.0,0.08333333333333333,12.0,11,1,1.3046448087431695
14354,SUM_003468,SED_1641,LLAVE_16,POT_BAJA,MANIPULACIÓN,0.592632561590803,0.002531645567879608,3142.1804837738805,2095.8343826771784,-1.0,SIN SERVICIO,False,False,True,0.0,0.0006720430107526882,-0.9590484237301431,0.4189341540198786,0.6505320307811111,0.6220520366530666,0.0,1.11511689207389,57.0,0.5,3.1,0,6,0.15470990143369176
14355,SUM_000870,SED_1482,LLAVE_16,POT_ALTA,CLANDESTINA,0.6026219860868978,0.002531645567879608,4529.172508726028,3020.958063320261,-1.0,SIN SERVICIO,False,False,True,0.0,5.600358422939068e-05,-0.8593179150308958,0.4588918520042579,0.6505320307811111,0.6325061868771319,0.0,1.416492100908372,82.0,0.5,12.0,0,6,0.12568884408602152
14356,SUM_003000,SED_1482,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.11550204637628206,0.00031237165231505135,4337.974147235541,2893.428756206106,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.998889546384419,0.3234757842059355,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,12,0,0.0
14357,SUM_005066,SED_1482,LLAVE_16,POT_ALTA,CLANDESTINA,0.11562983494629736,0.00031237165231505135,4518.238783076065,3013.665268311736,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.998889546384419,0.3239869384859967,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,12.0,12,0,0.0
14358,SUM_009395,SED_1482,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5948531951023325,0.002531645567879608,4158.424939225035,2773.6694344630982,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.7930115953102139,0.4278166880659966,0.6505320307811111,0.6359373954919403,0.0,1.4958008315990323,99.0,0.25,12.0,0,3,0.18539986559139784
14359,SUM_008903,SED_0063,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.6031720107767722,0.002531645567879608,3419.0749601645266,2280.5229984297393,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9974779148021307,0.4610919507637556,0.6505320307811111,0.6460504314092702,0.0,1.7936470931430806,1.0,0.08333333333333333,11.1,2,1,0.0026881720430107525
14360,SUM_010541,SED_0063,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5756576707276875,0.002531645567879608,5781.7343877581625,3856.4168366346944,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9787889938752549,0.4895669918666094,0.6043545636813802,0.9727743963614475,0.8629961779928448,1.6124319083932006,11.0,0.16666666666666666,12.0,10,2,0.030017921146953407
14361,SUM_013986,SED_0063,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.11498923911763845,0.00031237165231505135,3655.1744596348426,2438.00136457644,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9993161693195283,0.32142455517136104,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
